,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,release_date
1041044,6yD1rAPPz7Wfiygpf5omcY,Ashimba,Birth Of A Being,5ezY7s8VyeC0A3qjR86o8a,['Cooper-Moore'],['41PYctYGu2C3I4csuIC9VR'],4,2,False,0.5529999999999999,0.451,5,-18.561,1,0.375,0.921,0.971,0.0798,0.909,126.335,149920,2015,2015-11-06
947556,55mJleti2WfWEFNFcBduhc,Schism,Lateralus,5l5m1hnH4punS1GQXgEi3T,['TOOL'],['2yEwvVSSSUkcLeSTNyHKh8'],5,1,False,0.5670000000000001,0.7140000000000001,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,403533,2001,2001-05-15
158119,0vyieDVzX51e0m3Tl8iGRq,Wizard Flurry Home,A Bundled Bundle of Bundles,79JAgp7uPZeufQ9Qh8XOMZ,['Mariee Sioux'],['0MHcaxRSYyXEIJWsB2VF6B'],2,1,False,0.596,0.0683,3,-18.643,1,0.0334,0.8759999999999999,0.0006129999999999,0.121,0.233,102.351,266693,2006,2006-01-01
719585,7u0XqgJr38IHbxlia4lbrU,Burning Mother Mary,Tina and Her Pony,2NFVivDx8awj6suynE5uHz,['Tina and Her Pony'],['2PwI4GWZsG6GxyRZ4YudFu'],9,1,False,0.508,0.483,9,-7.0920000000000005,0,0.0374,0.718,0.0,0.0954,0.5760000000000001,118.549,191253,2012,2012-03-09
489785,2IyDn197dhUXDyirVFYyJO,The Master Tape,Dr. Who - Series 3,79jhHxjbbY5EHjbz5hOKtf,['BBC National Orchestra Of Wales'],['1fhEh9FpKs42GFeqerlBUf'],27,1,False,0.5870000000000001,0.8340000000000001,7,-6.9110000000000005,1,0.0515,0.0577,0.802,0.0925,0.693,100.084,115347,2008,2008-01-22
1200218,08c233iZQNeiIjZtFGkejK,The Alternate Me,The Alternate Me,4ATwvxjyYmcxDtbrxJFBb0,['Fiction Syxx'],['2EZK39FPiq4EZGukdRT8Sh'],4,1,False,0.374,0.908,7,-1.71,0,0.0432,1.33e-05,0.000275,0.14,0.318,124.12,250392,2019,2019-06-28
955572,4KKn4VoVNHTw7gQ3NWsiei,"Caroline, No",Caroline Now! The Songs of Brian Wilson and the Beach Boys,5SURODFdQP7dfKn4yrokSU,['The Aluminum Group'],['7gdumNGhjv3bXqI9NqVY9a'],20,1,False,0.698,0.4970000000000001,1,-12.727,1,0.0407,0.512,0.0359,0.0951,0.659,87.961,222133,2000,2000
605786,69ix0QlpmXK4TnY0vjeQHd,"Brahms: Variations on a Theme by Haydn, Op. 56b: Variation VIII - Poco presto",Anthony & Joseph Paratore Play Brahms,12DsBCTx5LcqGSzzzACowD,['Anthony & Joseph Paratore'],['7FcGHVGCWGXuy3D6TC6bob'],9,1,False,0.384,0.1689999999999999,3,-26.241,0,0.0377,0.992,0.8290000000000001,0.115,0.863,107.667,52867,1999,1999
174060,3arA39ySZoBDQJaP6dLGch,"Cantiones sacrae, Op. 4: Cantiones sacrae, Op. 4: Ego dormio, SWV 63",Canticum Canticorum,6TDDgfURZslXtTbsiQybGZ,"['Heinrich Schütz', 'Les Voix Baroques']","['4Fw8f0YbjBs9suGEwInPJe', '24PmaA4M3iXCXElWSR3LUW']",10,1,False,0.226,0.0617,2,-22.154,0,0.0405,0.942,0.0042,0.0923,0.0712,68.013,246507,2000,2000-01-01
846797,33lrabufqLD4vO3OpTZkNj,Coração Do Mundo,Grateful,64PHbrmuSOvKn48IL2gZiy,['Carioca'],['4gX0nobFQJ9mMUFo7KkmLG'],3,1,False,0.465,0.3779999999999999,9,-9.138,0,0.0287,0.871,0.0070799999999999,0.13,0.45,132.17600000000002,375333,2008,2008-07-29
733585,1Z6AnvkHF5Va1XGS67Lczw,E Ku'u Sweet Lei Poina'ole,Ki Ho'alu Inn,1VLDLx6xLbf7ULAJUcguxr,['Paul Togioka'],['1eoRHMxHREH5lGWkHqvpfw'],10,1,False,0.386,0.4639999999999999,7,-9.285,1,0.0276,0.305,0.785,0.172,0.469,90.192,254587,2004,2004
596480,6PgBBLQQ7YeFrOpsSYEnEV,We Are The People Of The Land,Rhythm Of The Beat,3lWYRsBn3WQE6al0P91GWV,['Jalajirrpa Band'],['7EkRlYkk22vbSObkwaYMtf'],7,1,False,0.474,0.591,0,-7.772,1,0.0401,0.705,0.000932,0.0787,0.841,169.562,129347,2004,2004
106569,0V2CC868dwWsrY6JnNk0pX,Curtains (DF 2nd Generation),Even In Darkness,2n4GKr0nKfFWoSTWZuNB9Z,['Dungeon Family'],['1ElKnrmCBRnIjTrrzkAL42'],14,1,True,0.6629999999999999,0.7290000000000001,7,-7.271,1,0.377,0.000457,0.0,0.5579999999999999,0.415,93.218,280400,2001,2001-10-22
163190,4flucIb204t6VAAjauBOim,Joy to the World,One Silent Night...Volume 1,2gFoJACl662Np7r6Wk9rnm,['Neil Zaza'],['4FzEKhLeEN58Mu7JzUHdHF'],2,1,False,0.3279999999999999,0.841,7,-5.278,1,0.0404,0.0076,0.897,0.281,0.38,144.988,173440,2002,2002-01-01
708670,3Pt3svXZsC4BzOkebnS4id,I Am Nothing,Felons and Revolutionaries,70qlX6W0tE04QAwKQuv1db,['Dope'],['7fWgqc4HJi3pcHhK8hKg2p'],13,1,False,0.574,0.921,4,-5.99,0,0.0753,8.44e-05,0.0008759999999999,0.527,0.446,101.39,252600,1999,1999-09-06
399143,5hpvamoIW7WmeIyrUhLwzj,"Freestyle #14 - Feat. Kyleon, Slim Thug & Sir Daily","All Freestyles, Vol. 3",1hk3I6oufnipljzU88znOZ,"['Boss Hogg Outlawz', 'Slim Thug']","['5wv1hX9cr8S324nYzHuVs7', '0st5vgzw9XkH5ALJiUM1lE']",15,1,False,0.616,0.509,2,-11.128,1,0.5529999999999999,0.0271,5.63e-06,0.2189999999999999,0.12,143.22299999999996,198733,2004,2004
137930,5Pl3Xr7oj8jLkJ41rweKpV,The Other Hours,Only You,6GaIEMvDJ6lmiUH4bVdA5p,"['Harry Connick, Jr.']",['6u17YlWtW4oqFF5Hn9UU79'],10,1,False,0.3429999999999999,0.239,2,-15.162,0,0.0314,0.857,4.85e-05,0.0999,0.0927,133.671,240067,2004,2004-02-02
136220,3xisNwVxaHPOp5vquBtgcY,Swooner,Rest Easy,7AiIWPwohj5qeANzUHZz3e,['Zelazowa'],['6bjgIGy79Zi6q9tSsx02qI'],5,1,False,0.37,0.537,4,-8.37,0,0.0285,0.0066,0.428,0.0966,0.188,112.28,281373,2005,2005-02-25
176746,1cwgMiNKmqVzfHy96TIWKO,U-Trau,For Your Own Special Sweetheart (2009 Remaster),3y6u6TzLgReIq22EDnlAyK,['Jawbox'],['0Fj0cWPHOpexJCZRdSHioP'],12,1,False,0.475,0.843,7,-7.961,1,0.0423,0.0001149999999999,0.72,0.0769,0.39,80.321,182067,1994,1994
405439,5wiRiCloWPsNHy3BU6Fcus,Don Pasquale: Act III: Don Pasquale,Don Pasquale,2zDCREK14l9cIEIyEY47tP,"['Gaetano Donizetti', 'Roberto Abbado']","['2jCGEMSZXMSOImpD8sqo56', '4Ygv1MZP4S8MbkDdbbdf1X']",9,2,False,0.5720000000000001,0.0277,5,-27.127,1,0.261,0.913,0.0,0.204,0.1669999999999999,128.333,213493,1993,1993-10-18
898044,6iRuCGcni1dG9iAZW2vU80,Time Warp,"The Best Of Rick Derringer: Rock And Roll, Hoochie Koo",2bBeMwlq2QtLVtv2dBLXqW,['Rick Derringer'],['1FX4aA0cUcWndv39j1YoTm'],3,1,False,0.436,0.833,4,-10.945,0,0.0442,0.0283,0.695,0.0908,0.677,140.416,173933,1996,1996
1164234,6BS6lhcr2DftADol3M6zqC,Another Sunrise,Dancing With Life,0SHxexZCMIR5jtF4tbcJvn,['Don Shetterly'],['40C6isKlPatpwolqOfmLGF'],1,1,False,0.568,0.0697,5,-16.762999999999998,1,0.141,0.973,0.7859999999999999,0.0814,0.911,103.579,163107,2003,2003-01-01
827808,6obtMmzAau2zqGQcFA4niP,I Miangaly No Manina,The Moon & The Banana Tree-Madagascar Guitar,4OMxM7Q369cIexPsSh1rhS,['Bob Baldwin'],['6URFeH3cWWv6tj2RazL9IP'],7,1,False,0.506,0.264,9,-16.482,1,0.0597,0.877,0.695,0.107,0.855,138.83100000000002,171347,2005,2005-06-20
215602,4kPFFygBq7q1XzuzfBmlGx,Skylark,Sunny Day Theory,1iaFvnkHML4KifRH5d5arx,['Lisa Hilton'],['02TuGOMPygRh8f5AIDYD5C'],7,1,False,0.355,0.0669,3,-21.394,1,0.0368,0.993,0.943,0.104,0.156,80.348,179827,2008,2008-01-01
311106,3MqFugwGKSKjuOREkaETEX,"Andante in F Major, K. 616 for Mechanical Organ",Mozart: Paris & Vienna,2qMroLM0RXetb7hFQ7Om3S,"['Wolfgang Amadeus Mozart', 'Gottlieb Wallisch']","['4NJhFmfw43RLBLjQvxDuRS', '6uhRYtNdQ4poxPyyXxeRvC']",1,1,False,0.43,0.0929,5,-28.429,1,0.0412,0.992,0.919,0.1159999999999999,0.3389999999999999,101.975,359288,2012,2012
946678,3l3GgVnHBobaFpLxXozdl8,"Kyukyoku ""Fight"" REmix",The New Leader,6x7NWZCs82dx5T0F9fsBo5,"['DJ Starscream', 'Smorgas (Japan)']","['4zvmiMfuCAHzwzgKnHHdvN', '1tOceHgnPPWXze0IiF6W7N']",7,1,True,0.355,0.951,7,-8.725,1,0.1989999999999999,0.0969999999999999,0.0004349999999999,0.109,0.545,90.317,296453,2006,2006-06-15
73737,7d3AtkbX8ys8iUpMZVgWVe,I Want to Talk to You,I Am...,4UhEjfIRx4tE1XRY21vwNa,['Nas'],['20qISvAhX20dpIbOOzGK3q'],9,1,True,0.578,0.8540000000000001,1,-5.593,1,0.207,0.0117,0.0,0.0838,0.8079999999999999,95.917,276200,1999,1999-04-06
249174,5otEUVOJMeYaPwGOUI62jC,Inventor,25,0VoAL9QHwPooiEUfLZP9MQ,['Mission Man'],['5HVBwyBsglfpIgDNqcMEjA'],25,1,False,0.8759999999999999,0.551,10,-13.099,0,0.24,0.0641,2.24e-05,0.0754,0.967,100.336,72587,2017,2017-01-20
145646,5hCZKYFaKv0lgMq1y3WHx5,Charged And Ready,"Love, Devils And The Blues",3cPksxnUDTMAQKZJwTRLow,['Stefan Grossman'],['0me2CHAdEKm5MTWHemzRk5'],14,1,False,0.174,0.198,5,-22.343000000000004,1,0.0392,0.909,0.972,0.109,0.652,194.728,117467,2005,2005-06-20
883378,0MIzMJocXWfhtHn2xfqah3,Sad Hat,Westward Bound,6TXfTqUJtGnhSTjRbVyP6A,['Lola Rising'],['1bfjieAWcjH0ge90G4fXAc'],8,1,False,0.349,0.594,5,-5.577999999999999,1,0.0269,0.3779999999999999,0.000265,0.103,0.304,176.985,255907,2016,2016-09-30
347330,2WEABZE88KAwhvvVQ0QfQA,I Don't Believe In If Anymore,Greatest Hits,5GaegRp5gzds2cUPT1d8yO,['Roger Whittaker'],['6pgfx4K1p1kT0RewXjmLfk'],3,1,False,0.395,0.362,5,-13.324000000000002,1,0.0446,0.649,0.0,0.0809,0.283,76.82600000000002,196573,1994,1994
785094,7olumgP2vYatmWQQ0VXkrn,Isn&apos;t She Lovely,Harmonica On The Road,5GwvzKNAvp1Qb2YtPaBuel,['Trucker Johnson Band'],['4IqLHwrQAWzJO2Vfgmz5Q6'],7,1,False,0.4970000000000001,0.77,6,-5.343,0,0.0791,0.191,0.0351,0.0459,0.6459999999999999,165.454,213760,2009,2009-11-06
1158239,5dtJsSCJbmwt7K1LEtboWc,A Million Dreams,The Greatest Showman: Reimagined (Deluxe),1cIgG5uF5DT4HSba4fSmNQ,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2,1,False,0.312,0.499,7,-6.282,1,0.0397,0.272,0.0,0.0901,0.191,148.173,273640,2018,2018-11-16
1152213,2QxguDisVfEWGxhNfr55hY,"Symphony No. 6 in F Major, Op. 68 ""Pastorale"": III. Lustiges Zusammensein der Landleute",Beethoven: Complete Symphonies,4nAJop0gmfvXG2wJgl8N8R,"['Ludwig van Beethoven', 'WDR Sinfonieorchester Köln', 'Marek Janowski']","['2wOqMjp9TyABvtHdOSOTUS', '1K91XZsljzXqn1oYcPIsfL', '68dw0lrJCaRisguXq9rHpZ']",7,3,False,0.376,0.078,5,-19.683,1,0.0502,0.968,0.3939999999999999,0.128,0.449,145.333,315547,2020,2020-10-02
644618,3l5tF7jAowgBRc8QXY2JsR,To Hear the Angels Sing (It Came Upon the Midnight Clear),O Holy Night,4WpGyrzdz1m7f9DJurS3TN,"['Millennial Choirs & Orchestras', 'Brandon Stewart', 'Brett Stewart']","['0pTg6oYhDFIfqQx6rHYubE', '6TcBe3uK56oeYXq2G1qKUE', '3LQIRrqlkgB2JfphdLDMiq']",2,1,False,0.15,0.146,5,-20.212,1,0.0387,0.968,0.895,0.152,0.038,86.63,401450,2012,2012-11-06
1005800,1tInTdOVpFHzjZOGS69gYp,Toward Acid,Barbarian Dust,6AaGWuWba7QWzNU9ns0JqP,['The Lavender Flu'],['5OsYgOG4hvB2z19lVWvOQ4'],7,1,False,0.385,0.528,6,-7.997999999999997,0,0.0447,0.532,0.00917,0.0756,0.275,127.208,140025,2020,2020-02-28
530737,7v7iLwZCmICGFQcS6U7TaX,Chichimix de Son Chapin 3: Chinique Querido / Alma Marisol / El Grito,Trenza Bailable Vol. 3. Música de Guatemala para los Latinos,7F7zMsqY3QUFt8splALEwb,['Chichimarimba'],['2UG65vE1Vpej1TZXtYs53b'],10,1,False,0.52,0.344,0,-10.141,1,0.0473,0.0705,0.923,0.1009999999999999,0.522,160.289,277723,2016,2016-03-07
943845,2EtKiZnMXwZN1IrwDnyItr,Two Lonely Hearts,Songs Of Love And Life,5osfWkdg8OWwbrLJ5HCXje,['The Traditional Grass'],['6S5zRRC696IMSSAln6hCws'],12,1,False,0.4,0.376,7,-11.997,1,0.0311,0.613,0.000484,0.3379999999999999,0.7120000000000001,200.286,191093,2011,2011-10-30
564724,5lIUpUDxsv8U7QKxj7I0SJ,Ricki Lake - White Girls,Drunk With Power,2TI0WpvLEwov5KvuU2nFn6,['Margaret Cho'],['7jO2GajJA9YuNIZTb1Z4ij'],15,1,True,0.601,0.615,10,-11.465,0,0.915,0.857,1.11e-06,0.916,0.52,86.492,217413,1996,1996-09-20
774915,4MXI6CjJqcjs35MRX1arne,Just Over The River,"Times Ain't Like They Used To Be: Early American Rural Music, Vol. 5",6LfVC0AOM8nvDLJ133Ytty,['Grinstead & Garland Brothers'],['5Ae3LvJI3Bo43gDhVaolOf'],8,1,False,0.472,0.181,0,-16.13,1,0.0507,0.944,0.0,0.335,0.603,181.23,169893,2006,2006-05-22
1000457,6l5ZquiLHZjhCKXQjjkFSk,Packs from Cali,2 Sides of da Bottom,0flsGRgnPiRC7qIil2XHsb,"['Posa', 'Rubberband OG']","['1egmb7cBVvFYLumrm48LBv', '3viPp7ZPRRFTGdkBGfrkyo']",1,1,True,0.6890000000000001,0.637,10,-6.223,0,0.3939999999999999,0.0656,0.0,0.136,0.237,169.90099999999995,170602,2020,2020-02-21
708631,3r0thQO9blHrypvCGVs9um,Fools Cry - Re-Recording,Hit Collection,4O70mKvQ8HQGTiIJIHoZc8,['Fancy'],['0CZzh950BDSsosMF5Lft5K'],3,1,False,0.5429999999999999,0.892,5,-6.827000000000001,0,0.0355,0.00432,0.0404,0.1989999999999999,0.5489999999999999,128.164,338573,2009,2009-09-18
107610,7xEn7HTFdYGxcPPz1XbxNo,Feel It,Brave Nu World,3ILUnOHAL61yya2hZcmkYd,['Nu:Tone'],['7pDBRy9uWy1zq5b0uXIABQ'],12,1,False,0.607,0.8490000000000001,1,-6.994,1,0.0703,0.0012699999999999,0.7979999999999999,0.0274,0.515,173.958,293173,2005,2005-03-15
1185081,2P17m36weRAnF70TcsFqLs,Conspiracy Theory,The Search,2iiV4KFzr1WZgUYh4KhG2E,['Songs To Your Eyes'],['3ATRZDJb0qbGpJJ0pkYq77'],2,1,False,0.528,0.481,2,-10.482,0,0.037,0.815,0.945,0.4,0.065,75.99600000000002,172884,2017,2017-12-15
1195474,71ehrhyVZ6NDtdkYOWP1J0,Overlord,5EPs,7u0QlPnsqX06KfavgPeSET,['Dirty Projectors'],['5VF0YkVLeVD4ytyiyVSIiF'],2,1,False,0.693,0.436,11,-7.426,1,0.0393,0.562,0.000553,0.285,0.601,89.8,163453,2020,2020-11-20
1005362,61153ZTyxWIYNva44D5qFM,Fuji Womma (Ruthie 101),R&B Humdingers Volume 13 (compiled by Mark Lamarr),2uzgG77GxVLBb9xHbOQKCk,['Tony & The Masquins'],['44SnYKOb4OqPSFEkw7vUJY'],16,1,False,0.534,0.8170000000000001,1,-2.164,1,0.13,0.723,0.145,0.345,0.799,140.276,110920,2012,2012-07-02
209186,3z4b70uwSC2N0IHsKnHHbf,When You're Smiling,I Like Men: Reflections of Miss Peggy Lee,0ViATK5DI34X6p4f0XVZ4v,['Carol Welsman'],['5nw4wMgfImhoebM0e2MzSR'],13,1,False,0.423,0.3879999999999999,0,-9.782,1,0.0372,0.866,0.0154,0.0732,0.313,174.493,283467,2009,2009
400992,5XZIewqI59jd61KzzNcxGO,Everything Must Go,Epic Truth,41o2lIhpomFF6S9hdXH9wj,['Acquire The Fire'],['4929wGVfgf6xyCGLfDrko7'],2,1,False,0.424,0.946,1,-4.944,0,0.0697,0.00521,0.0,0.8640000000000001,0.575,76.053,215347,2013,2013-12-17
839822,1nzr0iLWL7JQji3uh4R7LY,The Space Giant,"The Vice Quadrant, Pt. 2",5vr3TuMkZwDQxjj161LQom,['Steam Powered Giraffe'],['1yqs45BSh7457Flyhmdv7f'],10,1,False,0.605,0.685,4,-7.754,0,0.0929,0.103,7.01e-06,0.0939,0.611,124.86,374879,2015,2015-09-01
397696,3KXBd3PYkbJIxPC6CYDeVw,Something to Think About,Let's Fly a Kite,1jTddTGn62mWhFa57DHeNB,['Eleni Mandell'],['1H2Pirtsx57pHB52dP0Ibc'],9,1,False,0.529,0.48,0,-10.481,1,0.0316,0.32,3.58e-05,0.12,0.672,92.571,272494,2014,2014-01-28
551660,6mklt463RveXzzOoWuH7n4,La ballerine (avec Ingrid St-Pierre),Sans regret,6YudWrGFzdIrBYqBCvfBMn,['Brigitte Boisjoli'],['2oHveiOBJleFuHBLypRrNw'],5,1,False,0.254,0.195,0,-10.374,1,0.0403,0.9,7.18e-05,0.11,0.238,64.973,253027,2014,2014-04-29
719219,3rWWmLS2UaNhtoF8HY2un3,"Julius Caesar, Op. 128","Schumann, R.: Overtures",4KvbosIfNtKp1yft4CuP0m,"['Robert Schumann', 'Polish National Radio Symphony Orchestra', 'Johannes Wildner']","['2UqjDAXnDxejEyE0CzfUrZ', '62QURushyB5wug2XPwajwK', '3QEztQUVjL5FGxXuP70mJQ']",4,1,False,0.208,0.146,5,-17.715999999999994,0,0.0353,0.987,0.866,0.254,0.0873,138.15200000000002,571853,1993,1993-04-02
77014,1DFxH5jrZ3056BKfy9Gpmz,Fyr Løs,Elske Livet Fantastiskt,5tzQkDdgXEWdtWvvvwmZf6,['Beglomeg'],['7x4Fjg60ADXzUle650gCZM'],8,1,False,0.615,0.625,1,-9.138,0,0.0323,0.000598,0.162,0.265,0.45,137.974,292148,2019,2019-11-01
445544,7uIroIceJDnRAKcgNyz2nz,Lazarus,History - The First 25 Years,4HHgkPe5KC9JR8d6i8a3OG,['James Keelaghan'],['27KrFXUwzn0lJVszu8kt4K'],3,1,False,0.588,0.753,2,-6.763999999999999,0,0.0295,0.102,0.000276,0.1169999999999999,0.6940000000000001,145.56,233893,2013,2013-09-10
242652,5zHOfLsOJ4aXr62zsJ1tXk,"The Way You Move (feat. Earth, Wind & Fire)",At Last...The Duets Album,4XyegEYaF8gFxDI4OB3T4W,"['Kenny G', 'Earth, Wind & Fire']","['6I3M904Y9IwgDjrQ9pANiB', '4QQgXkCYTt3BlENzhyNETg']",10,1,False,0.753,0.565,7,-7.2879999999999985,0,0.0344,0.0921,0.0266,0.298,0.703,126.026,249640,2004,2004-12-13
353238,75Yl3G3zDHNcPSi9TbiGQ8,Samba #2,Mad Men: Night Cap,7hLXIhl0zEwvbUDRRA3y1H,['David Carbonara'],['5lTaBMjp9Hv1bGMt4pT2tr'],16,1,False,0.489,0.4,5,-14.890999999999998,1,0.043,0.585,0.2189999999999999,0.0814,0.467,154.252,325107,2014,2014-01-01
871202,0njLi18hpPC6xR7WeaJWuO,Perdiendo Se Va Ganando,Clase y Sabor,4MqIJVZfLN1uRkGhCI300G,['Tito Allen'],['6ajlqkidtjJkvjUSYJh0Zr'],9,1,False,0.8,0.455,5,-12.446,1,0.0606,0.409,0.0,0.0925,0.905,91.687,310867,1993,1993
21050,2iQMN1ixDnQq2T5zQ3KFBk,All Data Lost,Half Machine Lip Moves / Alien Soundtracks,2o8cxn28n3a91A5vmZxrRV,['Chrome'],['1OQRxZIPriIdtJCs1Dvd8w'],14,1,False,0.418,0.342,5,-18.38,0,0.0391,0.0798,0.55,0.3879999999999999,0.127,133.246,205667,2007,2007-06-19
945409,7LrLWfxgGGnXcDMB6E9MqX,Checking On My Woman,Somebody Loan Me A Dime,5SynQAltvwPyTbz3m8axVl,['Fenton Robinson'],['5WFeN8vtX0TYqv0IYVbWZT'],6,1,False,0.8059999999999999,0.545,4,-9.88,1,0.0372,0.647,0.000741,0.3229999999999999,0.893,115.811,206333,1974,1974
704881,5w6aFA8liVK8rJWI1EOKWn,Myrrha: Prelude,Caplet / Debussy / Ravel: Prix De Rome Cantatas,4OpDK0h5Khzo6ziWyu4vOD,"['Andre Caplet', 'Sharon Coste', 'Brigitte Desnoues', 'Marc Duguay', 'Jean-Francois Lapointe', 'Denis Rouger', 'Paris Sorbonne Chorus', 'Paris Sorbonne Orchestra', 'Jacques Grimbert']","['3OeXVdMvitUQsprZgeRyO3', '06F9vGE5QNzVz52BkpxEu7', '0bY4GxXtQmwIhFvgp92IUJ', '0gbZ0Em9ME5oFFugQq31Bo', '3UpsKWOyf4Kb7rKi2auHuf', '3NaHR027J5FIWwvaRWAMXF', '4BJCuJtFgpWGiCY0tQnKGa', '13JGUYQEKaZRR62yXCAXqV', '0tPYmGjjIUpOL6GgOdGWvN']",1,1,False,0.187,0.0528,3,-20.726,0,0.0418,0.972,0.882,0.0879,0.0301,131.086,235600,1995,1995-05-10
682558,68mQv5RUC8yKiBQxlSl0I4,Let Live,The Flood (Deluxe Reissue),5PLgKITLdSYuh7OWpIC8nC,['Of Mice & Men'],['4tususHNaR68xdgLstlGBA'],7,1,False,0.386,0.974,8,-2.539,1,0.092,4.870000000000001e-05,7.03e-05,0.434,0.146,82.545,256600,2011,2011
928214,2qAyUS9BlVxg6MuVJiu101,T-Shirt,Pipe Dream,3mF96cilXvMdsqqLwWATsp,['Apes of the State'],['4HemfSCDgnPiHQh8Z6iyd6'],3,1,False,0.6920000000000001,0.526,0,-4.379,1,0.036,0.4270000000000001,0.0,0.233,0.936,111.049,96400,2019,2019-11-16
793717,04ZcDflla1UtleFuyTliVr,Catch 22,Unseen,0rheZIybIBYpowzorduKVi,['The Haunted'],['2WLmgv66Uq4vt2i36vwkAq'],3,1,False,0.507,0.942,4,-3.887,1,0.0511,2.56e-06,0.0131,0.198,0.382,102.948,224760,2011,2011-09-16
723861,5llYrRK6cLWZO88uQ9ykaq,Starvin Artist,Caponeyboy,4mw1SCM9sPDTPq53XCDrRt,['Slip Capone'],['197MEJ6lXwJXav4BstjTxl'],3,1,True,0.65,0.8190000000000001,11,-7.961,1,0.397,0.183,0.0,0.156,0.607,83.13600000000002,208976,2015,2015-07-04
172333,5XcMd5LbyeBxkVcsXBoDoK,Interlude IV,Interludes,4MhsCDe9pTo1H5aXxqiY4y,['Micah Page'],['7pvyRpl8ZBDQKUURGAsKxj'],12,1,False,0.405,0.0638,5,-19.388,1,0.0639,0.989,0.934,0.129,0.145,135.548,196133,2005,2005-04-19
805813,3VGbacijj1mXFtxLeelmza,Elegy,Even Song,7I90evBCMdIOvKH6bbw6Rn,['Steve Garrett'],['4WLPzjxAegZjlQ4RbzS6K8'],5,1,False,0.469,0.155,9,-16.250999999999998,0,0.135,0.988,0.8340000000000001,0.1119999999999999,0.282,183.981,151672,2015,2015-06-12
776219,6tpHfEM8eaETzlPOARYWfZ,Drug Addicts,Drug Addicts,4ApFzWwwVGg4nZAyIdUPgA,['Lil Pump'],['3wyVrVrFCkukjdVIdirGVY'],1,1,True,0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,175775,2018,2018-07-06
314805,3tVc3DQ8nIaFCF9UN9vIfK,Gotta' Let Go,Beneath These Strings,55p99FznfEorXeFPQcf8MD,['Martin Flanagan'],['0HMY0UNw7NxlEwUyhbfWVE'],8,1,False,0.591,0.413,7,-10.829,1,0.026,0.6809999999999999,0.000962,0.177,0.44,140.032,296000,2012,2012-08-13
370642,6pBdVEyKMYsX7WZureDHDm,Corrido de Lucio Cabanas,L’Altra Faccia Dell’Impero,0kIWKESyfWJdicPOqaR8Mv,['Banda Bassotti'],['4WJs8Pjm0oHAgvpJO8HA1b'],7,1,False,0.392,0.6779999999999999,0,-6.433,1,0.0445,0.00241,0.0,0.0759,0.875,174.99200000000005,238200,2002,2002-03-15
219669,6smnNg0TTVoqORdOzwLmdn,What the Moon Could Never Do,Hey Sugar,3gZqAEvVm0XUecjox495vx,['Gina Sicilia'],['5G7a5hIfomqVuXlk4D3WfQ'],6,1,False,0.679,0.451,9,-4.183,1,0.0311,0.772,0.0,0.0913,0.5670000000000001,104.905,154827,2008,2008-10-28
221400,6HItJMn6HafddzChZXe6Kp,Can't Seem To Find My Way,Now & Again,32lY7rvE7xO4vtK6C59aeu,['Scot Crandal'],['3FdAqXDm4g3fnuJrhPMyyf'],8,1,False,0.3939999999999999,0.181,1,-11.742,1,0.0368,0.97,0.000416,0.147,0.217,72.30199999999998,258747,2011,2011-03-01
942884,1UQViqm4nlBaH3N76qnvb2,ТЕБЕ 20,ТЕБЕ 20,24H0HvQXW6MDIzZKtvw6iB,['АГОНЬ'],['2bYAKjM1D7yiDb9GOxvkHB'],1,1,False,0.836,0.4970000000000001,11,-8.95,1,0.0513,0.0236,0.0,0.122,0.314,119.99,226824,2019,2019-07-12
566758,3c5Z62qsy5vqUZuUJ63gRz,"Raymonda, Op. 57: Act I - Introduction - Premier tableau","Glazunov, A.K.: Orchestral Works, Vol. 1 - Raymonda",1TW1ZyM9W0eT1hwT3PYD3Z,"['Alexander Glazunov', 'Moscow Symphony Orchestra', 'Alexander Anissimov']","['78t7WfwhjZLkDHN5QKwS5u', '0udLXDzunp4xQRWhMNQPci', '3HXvkZChjFMEaFWmBwb7mf']",1,1,False,0.114,0.0233,0,-26.741,0,0.0394,0.971,0.905,0.0924,0.0374,76.48899999999998,128333,1996,1996-03-18
705505,2Cv1usptnljEAsTE4399pP,Slow Strathspey: Beauty Of The North / Reel: Geordie Affleck,Scottish Traditional Fiddle Music,3x08RlPlltzmOSQ8T50abi,"[""Scottish Fiddlers' Group""]",['0RV8ZCEtSrqvWa8AY9opW9'],7,1,False,0.457,0.285,2,-18.828,1,0.0574,0.99,0.758,0.113,0.514,112.755,112467,2006,2006-03-07
325160,38fs3LXTFDNyiHFmMRHilJ,I Must Love You - OJ Simpson Remix,Madlib Medicine Show # 1: Before The Verdict,4lTm1UpwU9r6DaeLELVnOU,['Madlib'],['5LhTec3c7dcqBvpLRWbMcf'],13,1,True,0.317,0.625,6,-13.916,1,0.4529999999999999,0.0351,8.73e-05,0.278,0.45,178.885,354466,2010,2010-02-02
